,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
7207,"Le Guin, Ursula K.",The Word for World is Forest,12136,Lyubov,person,1,0,0,1,0,1,0,1,0,0,-1
7213,"Le Guin, Ursula K.",The Word for World is Forest,12145,Smith Camp,person,0,0,0,0,3,0,6,0,0,9,6
7216,"Le Guin, Ursula K.",The Word for World is Forest,12151,Lyubov,person,0,0,0,0,0,0,2,0,0,0,2
7218,"Le Guin, Ursula K.",The Word for World is Forest,12158,Selver,person,0,0,0,0,0,0,2,0,0,0,2
7220,"Le Guin, Ursula K.",The Word for World is Forest,12159,Aabi,person,2,0,0,2,2,2,8,0,0,4,6
7222,"Le Guin, Ursula K.",The Word for World is Forest,12164,Aabi,person,4,2,0,2,2,2,2,0,4,2,0
7225,"Le Guin, Ursula K.",The Word for World is Forest,12166,Lyubov,person,6,3,3,6,0,6,6,3,3,6,0
7233,"Le Guin, Ursula K.",The Word for World is Forest,12181,Lyubov,person,0,3,0,3,6,9,6,3,6,6,-3
7238,"Le Guin, Ursula K.",The Word for World is Forest,12184,Selver,person,0,0,0,1,0,1,0,0,1,0,-1
7239,"Le Guin, Ursula K.",The Word for World is Forest,12187,Lyubov,person,1,2,1,2,2,0,2,0,0,2,2
7243,"Le Guin, Ursula K.",The Word for World is Forest,12189,Smith Land,person,3,0,0,3,3,3,15,0,0,9,12
7244,"Le Guin, Ursula K.",The Word for World is Forest,12190,Kees,person,0,0,0,0,0,3,0,3,0,0,-3
7246,"Le Guin, Ursula K.",The Word for World is Forest,12191,Lyubov,person,2,4,2,0,4,2,6,0,2,4,4
7248,"Le Guin, Ursula K.",The Word for World is Forest,12197,Captain,person,0,0,0,0,0,0,1,0,0,0,1
7256,"Le Guin, Ursula K.",The Word for World is Forest,12206,Smith Camp,person,8,0,4,8,0,12,0,4,0,4,-12
7259,"Le Guin, Ursula K.",The Word for World is Forest,12215,Lyubov,person,3,6,3,3,6,6,12,3,3,3,6
7260,"Le Guin, Ursula K.",The Word for World is Forest,12215,Thele,person,3,6,3,3,6,6,12,3,3,3,6
7268,"Le Guin, Ursula K.",The Word for World is Forest,12234,Lyubov,person,0,0,0,0,0,1,0,0,0,0,-1
7276,"Le Guin, Ursula K.",The Word for World is Forest,12243,Lyubov,person,0,0,0,0,0,2,0,0,0,0,-2
7277,"Le Guin, Ursula K.",The Word for World is Forest,12243,Selver,person,0,0,0,0,0,2,0,0,0,0,-2
7278,"Le Guin, Ursula K.",The Word for World is Forest,12244,Selver,person,0,0,0,0,0,0,1,0,0,1,1
7282,"Le Guin, Ursula K.",The Word for World is Forest,12248,Lyubov,person,0,0,0,0,0,0,3,0,0,0,3
7283,"Le Guin, Ursula K.",The Word for World is Forest,12248,Selver,person,0,0,0,0,0,0,3,0,0,0,3
7290,"Le Guin, Ursula K.",The Word for World is Forest,12262,Tuntar,person,0,0,0,0,2,0,2,0,0,2,2
7294,"Le Guin, Ursula K.",The Word for World is Forest,12264,Lyubov,person,2,2,0,0,0,0,2,0,2,0,2
7304,"Le Guin, Ursula K.",The Word for World is Forest,12274,Selver,person,0,0,0,0,0,0,2,0,0,0,2
7307,"Le Guin, Ursula K.",The Word for World is Forest,12277,Lyubov,person,0,0,0,0,0,3,0,0,0,0,-3
7308,"Le Guin, Ursula K.",The Word for World is Forest,12280,Lepennon,person,0,0,0,0,0,0,1,0,0,1,1
7310,"Le Guin, Ursula K.",The Word for World is Forest,12283,Lyubov,person,0,0,0,0,2,0,2,0,0,2,2
7318,"Le Guin, Ursula K.",The Word for World is Forest,12293,Lyubov,person,0,0,0,0,0,5,5,5,5,5,0
7319,"Le Guin, Ursula K.",The Word for World is Forest,12293,Selver,person,0,0,0,0,0,5,5,5,5,5,0
7324,"Le Guin, Ursula K.",The Word for World is Forest,12299,Lepennon,person,0,0,0,2,0,2,0,2,0,0,-2
7327,"Le Guin, Ursula K.",The Word for World is Forest,12300,Smith Camp,person,3,0,0,0,0,3,3,0,0,6,0
7331,"Le Guin, Ursula K.",The Word for World is Forest,12307,Smith Camp,person,0,0,0,0,2,0,2,0,0,4,2
7334,"Le Guin, Ursula K.",The Word for World is Forest,12314,Lyubov,person,0,0,0,0,0,0,1,0,0,0,1
7336,"Le Guin, Ursula K.",The Word for World is Forest,12316,Lyubov,person,0,0,0,0,1,0,1,0,0,1,1
7346,"Le Guin, Ursula K.",The Word for World is Forest,12329,Gosse,person,0,0,0,0,0,0,4,0,0,4,4
7347,"Le Guin, Ursula K.",The Word for World is Forest,12329,Ben,person,0,0,0,0,0,0,4,0,0,4,4
7362,"Le Guin, Ursula K.",The Word for World is Forest,12343,Lepennon,person,0,0,0,2,0,2,10,0,2,8,8
7363,"Le Guin, Ursula K.",The Word for World is Forest,12345,Selver,person,1,0,2,2,1,3,1,1,0,1,-2
7367,"Le Guin, Ursula K.",The Word for World is Forest,12355,Gosse,person,3,0,3,3,0,3,0,0,0,3,-3
7372,"Le Guin, Ursula K.",The Word for World is Forest,12362,Selver,person,2,2,2,2,0,2,2,4,2,0,0
7376,"Le Guin, Ursula K.",The Word for World is Forest,12372,Lyubov,person,0,0,0,0,0,0,2,0,0,0,2
7377,"Le Guin, Ursula K.",The Word for World is Forest,12375,Lyubov,person,0,2,2,2,2,2,2,2,2,2,0
7378,"Le Guin, Ursula K.",The Word for World is Forest,12375,Selver,person,0,2,2,2,2,2,2,2,2,2,0
7379,"Le Guin, Ursula K.",The Word for World is Forest,12376,Aabi,person,0,1,0,0,2,0,2,0,1,2,2
7381,"Le Guin, Ursula K.",The Word for World is Forest,12380,Selver,person,0,0,0,0,0,0,1,0,0,0,1
7383,"Le Guin, Ursula K.",The Word for World is Forest,12389,Lyubov,person,0,0,0,0,0,0,1,0,0,0,1
7395,"Le Guin, Ursula K.",The Word for World is Forest,12402,Tuntar,person,1,0,0,1,0,3,1,2,0,0,-2
7400,"Le Guin, Ursula K.",The Word for World is Forest,12406,Tuntar,person,0,0,0,0,0,0,2,4,0,0,2
7401,"Le Guin, Ursula K.",The Word for World is Forest,12406,Selver,person,0,0,0,0,0,0,2,4,0,0,2
7408,"Le Guin, Ursula K.",The Word for World is Forest,12416,Lyubov,person,0,4,0,0,0,4,0,8,0,4,-4
7409,"Le Guin, Ursula K.",The Word for World is Forest,12416,Gosse,person,0,4,0,0,0,4,0,8,0,4,-4
7413,"Le Guin, Ursula K.",The Word for World is Forest,12425,Benton,person,0,2,0,2,0,4,2,0,0,0,-2
7414,"Le Guin, Ursula K.",The Word for World is Forest,12425,Ben,person,0,2,0,2,0,4,2,0,0,0,-2
7415,"Le Guin, Ursula K.",The Word for World is Forest,12426,Selver,person,1,0,0,1,0,1,0,1,0,0,-1
