,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
7703,"Le Guin, Ursula K.",The Word for World is Forest,12840,Selver,person,0,0,0,0,0,0,1,3,0,0,1
7707,"Le Guin, Ursula K.",The Word for World is Forest,12850,Lyubov,person,1,2,1,1,1,1,3,1,0,1,2
7708,"Le Guin, Ursula K.",The Word for World is Forest,12851,Selver,person,1,0,1,1,0,1,0,1,0,0,-1
7709,"Le Guin, Ursula K.",The Word for World is Forest,12854,Benton,person,0,0,0,0,0,0,9,0,0,6,9
7710,"Le Guin, Ursula K.",The Word for World is Forest,12854,Ben,person,0,0,0,0,0,0,9,0,0,6,9
7712,"Le Guin, Ursula K.",The Word for World is Forest,12855,Selver,person,6,1,3,5,1,6,2,3,1,4,-4
7715,"Le Guin, Ursula K.",The Word for World is Forest,12858,Lyubov,person,2,4,0,4,0,4,6,4,2,8,2
7718,"Le Guin, Ursula K.",The Word for World is Forest,12863,Selver,person,0,1,0,0,1,1,1,1,1,1,0
7727,"Le Guin, Ursula K.",The Word for World is Forest,12871,Don,person,0,3,0,0,0,0,3,0,0,6,3
7729,"Le Guin, Ursula K.",The Word for World is Forest,12875,Don,person,4,0,2,4,0,6,2,2,2,6,-4
7730,"Le Guin, Ursula K.",The Word for World is Forest,12875,Selver,person,4,0,2,4,0,6,2,2,2,6,-4
7731,"Le Guin, Ursula K.",The Word for World is Forest,12876,Don,person,0,0,0,0,0,2,0,2,0,0,-2
7732,"Le Guin, Ursula K.",The Word for World is Forest,12876,Lyubov,person,0,0,0,0,0,2,0,2,0,0,-2
7733,"Le Guin, Ursula K.",The Word for World is Forest,12880,Don,person,0,2,0,0,0,0,2,0,0,2,2
7736,"Le Guin, Ursula K.",The Word for World is Forest,12883,Lyubov,person,1,0,1,0,0,1,1,1,0,0,0
7739,"Le Guin, Ursula K.",The Word for World is Forest,12885,Coro Mena,person,3,0,0,3,0,3,0,0,0,0,-3
7740,"Le Guin, Ursula K.",The Word for World is Forest,12887,Selver,person,0,1,1,0,0,2,1,1,0,1,-1
7741,"Le Guin, Ursula K.",The Word for World is Forest,12889,Selver,person,0,4,0,1,4,0,6,1,2,4,6
7742,"Le Guin, Ursula K.",The Word for World is Forest,12890,Don,person,6,3,6,6,0,9,6,6,0,6,-3
7743,"Le Guin, Ursula K.",The Word for World is Forest,12890,Lyubov,person,6,3,6,6,0,9,6,6,0,6,-3
7747,"Le Guin, Ursula K.",The Word for World is Forest,12894,Lyubov,person,0,0,0,0,0,2,2,0,0,0,0
7752,"Le Guin, Ursula K.",The Word for World is Forest,12899,Gosse,person,4,0,4,4,0,4,0,4,0,0,-4
7753,"Le Guin, Ursula K.",The Word for World is Forest,12899,Benton,person,4,0,4,4,0,4,0,4,0,0,-4
7754,"Le Guin, Ursula K.",The Word for World is Forest,12899,Ben,person,4,0,4,4,0,4,0,4,0,0,-4
7760,"Le Guin, Ursula K.",The Word for World is Forest,12908,Selver,person,0,0,0,0,0,0,4,0,0,4,4
7766,"Le Guin, Ursula K.",The Word for World is Forest,12916,Don,person,0,2,4,2,2,6,4,0,0,2,-2
7767,"Le Guin, Ursula K.",The Word for World is Forest,12916,Lyubov,person,0,2,4,2,2,6,4,0,0,2,-2
7776,"Le Guin, Ursula K.",The Word for World is Forest,12932,Selver,person,0,2,0,1,0,2,1,0,0,0,-1
7778,"Le Guin, Ursula K.",The Word for World is Forest,12934,Tuntar,person,0,1,0,0,3,0,6,0,1,3,6
7782,"Le Guin, Ursula K.",The Word for World is Forest,12938,Smith Camp,person,3,3,3,6,3,3,3,3,0,6,0
7785,"Le Guin, Ursula K.",The Word for World is Forest,12942,Lyubov,person,0,2,0,0,0,0,2,0,0,0,2
7786,"Le Guin, Ursula K.",The Word for World is Forest,12942,Selver,person,0,2,0,0,0,0,2,0,0,0,2
7789,"Le Guin, Ursula K.",The Word for World is Forest,12947,Selver,person,1,0,0,1,0,1,1,0,1,0,0
7805,"Le Guin, Ursula K.",The Word for World is Forest,12962,Smith Camp,person,2,2,2,2,0,4,6,2,2,8,2
7812,"Le Guin, Ursula K.",The Word for World is Forest,12988,Selver,person,0,0,0,0,0,0,4,0,0,2,4
7815,"Le Guin, Ursula K.",The Word for World is Forest,12990,Aabi,person,3,0,3,0,0,3,0,0,0,0,-3
7821,"Le Guin, Ursula K.",The Word for World is Forest,13005,Tuntar,person,0,1,0,0,0,0,3,0,0,0,3
7825,"Le Guin, Ursula K.",The Word for World is Forest,13010,Lyubov,person,2,2,2,2,2,2,2,2,2,2,0
7827,"Le Guin, Ursula K.",The Word for World is Forest,13011,Don,person,0,0,0,0,0,0,4,0,0,4,4
7837,"Le Guin, Ursula K.",The Word for World is Forest,13019,Coro Mena,person,2,0,0,2,0,2,1,0,0,0,-1
7839,"Le Guin, Ursula K.",The Word for World is Forest,13020,Don,person,0,0,0,0,0,4,4,2,0,2,0
7844,"Le Guin, Ursula K.",The Word for World is Forest,13037,Gosse,person,2,0,2,0,2,2,4,0,0,2,2
7846,"Le Guin, Ursula K.",The Word for World is Forest,13038,Don,person,0,0,0,0,0,0,2,0,0,1,2
7853,"Le Guin, Ursula K.",The Word for World is Forest,13048,Lyubov,person,0,0,0,0,0,0,1,1,0,0,1
7855,"Le Guin, Ursula K.",The Word for World is Forest,13052,Selver,person,0,0,0,0,0,0,2,0,0,2,2
7857,"Le Guin, Ursula K.",The Word for World is Forest,13053,Selver,person,0,0,0,0,0,0,1,0,0,1,1
7859,"Le Guin, Ursula K.",The Word for World is Forest,13054,Don,person,0,0,0,0,0,0,2,0,0,2,2
7862,"Le Guin, Ursula K.",The Word for World is Forest,13065,Don,person,0,0,0,0,0,0,2,0,0,2,2
7865,"Le Guin, Ursula K.",The Word for World is Forest,13078,Don,person,0,0,0,0,0,0,1,0,0,1,1
7871,"Le Guin, Ursula K.",The Word for World is Forest,13093,Don,person,2,0,2,2,0,2,4,2,0,2,2
7872,"Le Guin, Ursula K.",The Word for World is Forest,13093,Selver,person,2,0,2,2,0,2,4,2,0,2,2
7874,"Le Guin, Ursula K.",The Word for World is Forest,13094,Don,person,0,0,0,2,0,2,2,2,0,2,0
7875,"Le Guin, Ursula K.",The Word for World is Forest,13098,Don,person,0,0,0,0,0,1,1,1,0,1,0
7881,"Le Guin, Ursula K.",The Word for World is Forest,13105,Lyubov,person,0,2,0,0,0,0,0,0,0,0,0
7884,"Le Guin, Ursula K.",The Word for World is Forest,13107,Don,person,0,3,0,0,0,3,3,0,0,3,0
7886,"Le Guin, Ursula K.",The Word for World is Forest,13108,Lyubov,person,4,4,4,8,0,8,0,8,4,0,-8
7887,"Le Guin, Ursula K.",The Word for World is Forest,13108,Selver,person,4,4,4,8,0,8,0,8,4,0,-8
7889,"Le Guin, Ursula K.",The Word for World is Forest,13109,Lyubov,person,0,1,0,0,0,0,0,0,0,0,0
7890,"Le Guin, Ursula K.",The Word for World is Forest,13110,Selver,person,0,0,0,0,0,2,0,2,0,0,-2
7893,"Le Guin, Ursula K.",The Word for World is Forest,13113,Lyubov,person,0,0,0,0,2,0,2,0,0,2,2
7895,"Le Guin, Ursula K.",The Word for World is Forest,13116,Lyubov,person,3,0,0,0,0,3,0,0,0,0,-3
7897,"Le Guin, Ursula K.",The Word for World is Forest,13122,Lyubov,person,0,3,0,0,3,0,3,0,0,3,3
7898,"Le Guin, Ursula K.",The Word for World is Forest,13122,Selver,person,0,3,0,0,3,0,3,0,0,3,3
7900,"Le Guin, Ursula K.",The Word for World is Forest,13123,Selver,person,0,0,0,0,1,0,1,0,0,0,1
7901,"Le Guin, Ursula K.",The Word for World is Forest,13124,Lyubov,person,4,0,4,2,0,4,0,4,0,0,-4
7903,"Le Guin, Ursula K.",The Word for World is Forest,13126,Don,person,0,3,0,0,0,0,0,0,0,0,0
7904,"Le Guin, Ursula K.",The Word for World is Forest,13126,Gosse,person,0,3,0,0,0,0,0,0,0,0,0
7917,"Le Guin, Ursula K.",The Word for World is Forest,13137,Selver,person,0,0,0,0,0,0,4,0,0,2,4
7921,"Le Guin, Ursula K.",The Word for World is Forest,13148,Selver,person,0,0,0,0,0,0,2,0,0,1,2
7925,"Le Guin, Ursula K.",The Word for World is Forest,13163,Selver,person,0,0,0,0,0,0,0,0,0,1,0
7928,"Le Guin, Ursula K.",The Word for World is Forest,13164,Selver,person,0,6,0,3,3,0,6,0,0,6,6
7930,"Le Guin, Ursula K.",The Word for World is Forest,13167,Selver,person,0,0,1,1,0,1,0,0,0,0,-1
7931,"Le Guin, Ursula K.",The Word for World is Forest,13168,Lyubov,person,0,0,0,0,0,0,1,0,0,1,1
7933,"Le Guin, Ursula K.",The Word for World is Forest,13170,Lyubov,person,3,6,3,3,6,6,12,3,3,3,6
7934,"Le Guin, Ursula K.",The Word for World is Forest,13170,Thele,person,3,6,3,3,6,6,12,3,3,3,6
7938,"Le Guin, Ursula K.",The Word for World is Forest,13175,Lyubov,person,0,0,0,0,3,0,3,0,0,3,3
7945,"Le Guin, Ursula K.",The Word for World is Forest,13185,Don,person,5,5,5,5,5,5,10,0,5,15,5
7946,"Le Guin, Ursula K.",The Word for World is Forest,13185,Smith Camp,person,5,5,5,5,5,5,10,0,5,15,5
7950,"Le Guin, Ursula K.",The Word for World is Forest,13190,Don,person,0,0,0,0,0,0,2,0,0,2,2
7951,"Le Guin, Ursula K.",The Word for World is Forest,13191,Don,person,3,0,0,0,0,3,6,3,0,6,3
7952,"Le Guin, Ursula K.",The Word for World is Forest,13191,Selver,person,3,0,0,0,0,3,6,3,0,6,3
7954,"Le Guin, Ursula K.",The Word for World is Forest,13192,Selver,person,0,0,0,0,0,1,0,0,0,0,-1
7958,"Le Guin, Ursula K.",The Word for World is Forest,13195,Gosse,person,0,0,0,0,0,0,5,0,0,5,5
7959,"Le Guin, Ursula K.",The Word for World is Forest,13195,Selver,person,0,0,0,0,0,0,5,0,0,5,5
7961,"Le Guin, Ursula K.",The Word for World is Forest,13197,Selver,person,1,0,0,1,0,1,0,1,0,0,-1
7964,"Le Guin, Ursula K.",The Word for World is Forest,13199,Selver,person,0,1,0,1,1,0,1,0,0,1,1
7966,"Le Guin, Ursula K.",The Word for World is Forest,13208,Selver,person,0,2,0,0,0,0,0,0,0,0,0
7969,"Le Guin, Ursula K.",The Word for World is Forest,13211,Lyubov,person,3,3,3,6,0,6,3,3,3,0,-3
7972,"Le Guin, Ursula K.",The Word for World is Forest,13219,Don,person,0,0,0,0,0,0,1,0,0,1,1
